OID_,VALUE,ZONE_CODE,COUNT,AREA,MEDIAN
596,2:151:27,596,48,4800,2.320606314391691
597,2:151:3,597,37,3700,0.14202866725099
598,2:151:18,598,758,75800,-3.433231020667944
599,2:151:31,599,24,2400,-0.519495608340796
600,2:151:16,600,405,40500,-2.821206068729277
601,2:151:10,601,214,21400,2.135231262831248
602,2:151:1,602,54,5400,-3.044289565514427
603,2:117:19,603,1085,108500,0.305014385262359
604,2:117:17,604,28,2800,0.751374116972212
605,2:117:24,605,60,6000,-3.720957466720666
606,2:117:34,606,99,9900,-0.451853846833761
607,2:117:22,607,741,74100,-0.128566066869353
608,2:117:21,608,159,15900,-0.918933367523088
609,2:117:33,609,136,13600,-2.332802020594527
610,2:117:31,610,154,15400,-2.345451011147998
611,2:117:30,611,201,20100,-0.355873528463252
612,2:117:26,612,228,22800,-0.53136429586014
613,2:117:25,613,107,10700,-2.814586183446566
614,2:117:20,614,479,47900,-1.603247628092715
615,2:117:28,615,62,6200,-1.996352835341975
616,2:117:29,616,410,41000,-0.259815977551912
617,2:117:27,617,100,10000,-2.458280419803254
618,2:117:3,618,163,16300,2.53738660047545
619,2:117:32,619,113,11300,-3.680392813310025
620,2:117:12,620,833,83300,-1.708362015344426
621,2:117:11,621,187,18700,0.639804434095516
622,2:68:38,622,60,6000,-0.158200762789009
623,2:152:9,623,245,24500,3.634811620085217
624,2:152:24,624,459,45900,1.200359132243942
625,2:152:36,625,35,3500,-2.686937649588093
626,2:152:4,626,65,6500,1.734879428355581
627,2:152:5,627,108,10800,3.347193114486016
628,2:152:3,628,49,4900,-4.34541753640086
629,2:152:11,629,128,12800,-0.309874153180989
630,2:152:27,630,182,18200,-1.769244085591226
631,2:152:2,631,207,20700,-5.162735549160864
632,2:152:19,632,102,10200,0.187291353277942
633,2:152:10,633,88,8800,-0.589391537688034
634,2:152:1,634,155,15500,-7.651098814752608
635,2:170:22,635,218,21800,-1.021003482909355
636,2:170:9,636,979,97900,-1.875273958709824
637,2:170:16,637,187,18700,0.330675540358984
638,2:170:23,638,897,89700,-1.61823538435498
639,2:170:15,639,191,19100,2.141719490899767
640,2:170:18,640,294,29400,-2.374270473705684
641,2:170:12,641,51,5100,0.7656458696572
642,2:170:21,642,188,18800,-0.206386532037021
643,2:99:37,643,199,19900,3.207640458475437
644,2:96:18,644,175,17500,4.783521993727938
645,2:96:10,645,198,19800,0.845421418670166
646,2:96:33,646,96,9600,3.961096539999159
647,2:96:11,647,249,24900,-2.929698085546455
648,2:96:29,648,353,35300,-2.797327334757803
649,2:96:9,649,744,74400,2.488093133884861
650,2:96:32,650,126,12600,4.892621154674655
651,2:96:28,651,228,22800,6.308813257990836
652,2:96:27,652,389,38900,5.105426720123122
653,2:96:22,653,1795,179500,3.144381738176322
654,2:96:14,654,353,35300,6.240707856849547
655,2:96:5,655,43,4300,-7.254777810942772
656,2:96:4,656,92,9200,5.702975552146334
657,2:96:13,657,114,11400,6.206292925478744
658,2:96:1,658,97,9700,3.514044533363571
659,2:122:11,659,51,5100,0.950675901015688
660,2:122:39,660,472,47200,2.409339757580787
661,2:122:52,661,132,13200,0.739693200647043
662,2:122:37,662,94,9400,0.274320234260066
663,2:122:33,663,126,12600,6.865586945164768
664,2:122:48,664,311,31100,1.34041949284616
665,2:122:8,665,147,14700,1.292172307434969
666,2:122:47,666,451,45100,2.130761189116976
667,2:122:50,667,379,37900,2.660000710602185
668,2:79:34,668,230,23000,5.898706387468554
669,2:79:18,669,763,76300,4.266154780659719
670,2:79:21,670,1540,154000,3.850924905929348
671,2:79:31,671,243,24300,-0.964062830265459
672,2:79:30,672,217,21700,2.353261556310681
673,2:79:29,673,121,12100,-1.193307682753571
674,2:79:36,674,174,17400,3.75288326081872
675,2:79:28,675,483,48300,3.252033283756201
676,2:78:12,676,754,75400,4.863621102171704
677,2:118:15,677,150,15000,-2.6810959724167
678,2:118:28,678,121,12100,0.064778826096286
679,2:118:29,679,111,11100,2.009706050866849
680,2:118:17,680,69,6900,-2.300261987775771
681,2:118:16,681,84,8400,-1.116853868303379
682,2:118:14,682,381,38100,2.011249404840347
683,2:118:3,683,166,16600,0.83179881276245
684,2:118:22,684,160,16000,-3.037621742114442
685,2:118:21,685,590,59000,-1.644026814805776
686,2:118:9,686,3204,320400,0.383082566516351
687,2:98:19,687,77,7700,1.278402886814117
688,2:98:11,688,126,12600,2.316551049445787
689,2:119:32,689,808,80800,5.001379915762012
690,2:119:43,690,528,52800,4.864922597317012
691,2:119:35,691,82,8200,4.150641544346385
692,2:120:14,692,252,25200,4.086596121086151
693,2:120:8,693,166,16600,1.819649991204801
694,2:120:6,694,207,20700,7.37669535619495
695,2:120:34,695,182,18200,-1.30719283268795
696,2:120:22,696,165,16500,0.453071891681891
697,2:120:15,697,375,37500,1.954029398719033
698,2:120:2,698,535,53500,3.696937671732824
699,2:139:1,699,1681,168100,-0.913180769351718
700,2:139:6,700,274,27400,1.735796995249226
701,2:155:7,701,607,60700,0.522692147035261
702,2:155:1,702,125,12500,-6.827416356868564
703,2:155:8,703,158,15800,2.218002990458821
704,2:155:17,704,277,27700,1.339418179546124
705,2:155:22,705,178,17800,-2.793994670119128
706,2:155:30,706,458,45800,-1.470247405508735
707,2:155:13,707,95,9500,1.772670621759834
708,2:155:2,708,147,14700,-5.573155364786367
709,2:155:3,709,1356,135600,-1.167182173659028
710,2:155:9,710,1630,163000,-5.483724928699553
711,2:155:23,711,113,11300,-10.016972393263254
712,2:155:25,712,310,31000,-1.333618694579167
713,2:155:4,713,393,39300,-1.968590167773751
714,2:155:18,714,338,33800,-2.582854683016681
715,2:155:15,715,63,6300,-6.709862673396651
716,2:155:11,716,63,6300,-6.337936690754573
717,2:156:2,717,160,16000,-3.381903730944174
718,2:156:3,718,708,70800,4.511969551269626
719,2:156:4,719,142,14200,2.466658388273696
720,2:142:17,720,199,19900,-2.573958561314903
721,2:141:32,721,237,23700,-2.892709326690452
722,2:141:36,722,289,28900,-0.096091221769882
723,2:141:29,723,508,50800,-3.438573198182168
724,2:141:37,724,55,5500,0.864302890254408
725,2:77:19,725,2237,223700,3.648977980488409
726,2:143:14,726,232,23200,4.669099526661132
727,2:143:5,727,109,10900,2.749727239448444
728,2:143:8,728,249,24900,6.321548902891513
729,2:143:4,729,81,8100,3.527180571028683
730,2:143:3,730,79,7900,2.21872462005923
731,2:143:2,731,93,9300,3.205885165074155
732,2:143:6,732,222,22200,3.920695021587557
733,2:154:30,733,76,7600,-2.532563022083545
734,2:154:11,734,1097,109700,0.651430460469362
735,2:154:15,735,292,29200,0.884836368179334
736,2:154:10,736,24,2400,-0.389614396858154
737,2:154:3,737,123,12300,-0.105721589053936
738,2:153:32,738,224,22400,-3.414531920601663
739,2:153:30,739,58,5800,1.701730833680016
740,2:153:15,740,61,6100,2.19520969004835
741,2:153:12,741,340,34000,2.356347923362215
742,2:153:9,742,858,85800,4.158484349587962
743,2:69:29,743,468,46800,2.614445587011242
744,2:69:33,744,59,5900,2.817338412606372
745,2:69:25,745,1234,123400,5.318422225361027
746,2:69:28,746,251,25100,4.20863042641836
747,2:154:32,747,126,12600,-5.156806239737623
748,2:154:5,748,106,10600,1.456920449151902
749,2:154:31,749,312,31200,-0.678162912402959
750,2:154:21,750,172,17200,-2.203187846374221
751,2:154:22,751,299,29900,-4.37868100154948
752,2:154:4,752,63,6300,2.856086416053341
753,2:154:20,753,118,11800,-2.189674522516612
754,2:154:16,754,46,4600,1.512021250755925
755,2:154:29,755,199,19900,-4.36937865245364
756,2:154:9,756,380,38000,5.131965873497112
757,2:154:28,757,44,4400,-3.62719716637615
758,2:154:25,758,1428,142800,-1.931661826015109
759,2:154:14,759,695,69500,2.432933666485312
760,2:154:19,760,1752,175200,-0.663850607017859
761,2:154:34,761,276,27600,-0.352956715614528
762,2:154:26,762,242,24200,-1.451933002169021
763,2:154:33,763,42,4200,-0.364336340599476
764,2:154:27,764,547,54700,-3.565674517204904
765,2:154:23,765,607,60700,-4.39604876097286
766,2:143:1,766,1632,163200,3.965606133386825
767,2:143:11,767,161,16100,7.096494216485265
768,2:144:11,768,1796,179600,2.1881411335486
769,2:144:1,769,280,28000,-0.819538062169998
770,2:77:31,770,19,1900,3.264818309109486
771,2:141:6,771,112,11200,7.510916936107305
772,2:141:21,772,62,6200,-1.517346243092044
773,2:141:22,773,127,12700,2.948469034571481
774,2:141:30,774,79,7900,3.581985990139556
775,2:141:23,775,449,44900,4.344111729800695
776,2:141:35,776,478,47800,-3.706537707584648
777,2:141:24,777,100,10000,-0.573924343509699
778,2:141:31,778,286,28600,-6.191589852483735
779,2:141:25,779,321,32100,-5.015722077594164
780,2:141:28,780,262,26200,-3.390985561880895
781,2:141:34,781,161,16100,-3.040642318985205
782,2:141:20,782,592,59200,-1.792859467691338
783,2:141:10,783,249,24900,-1.997714864477503
784,2:142:15,784,346,34600,1.076038332791827
785,2:142:16,785,333,33300,-1.332184810107857
786,2:142:7,786,1368,136800,3.779984396463939
787,2:142:14,787,898,89800,1.599347558979908
788,2:155:5,788,340,34000,-9.782865499130864
789,2:155:26,789,185,18500,-2.17022367353254
790,2:155:6,790,726,72600,-2.471372592266521
791,2:94:32,791,359,35900,-3.311845636789946
792,2:140:10,792,87,8700,2.367532070353685
793,2:140:12,793,443,44300,-1.448530395023876
794,2:140:22,794,140,14000,3.337082704183372
795,2:140:23,795,434,43400,4.399003432901219
796,2:140:26,796,183,18300,4.389770288013192
797,2:140:27,797,52,5200,0.969940043488444
798,2:140:30,798,829,82900,5.333423710572187
799,2:140:31,799,63,6300,1.046960740188383
800,2:140:19,800,139,13900,5.39320610124023
801,2:140:21,801,194,19400,1.213696949961693
802,2:140:3,802,420,42000,5.597843725182839
803,2:139:11,803,170,17000,-0.178085511288995
804,2:139:17,804,315,31500,2.834525092694029
805,2:139:9,805,961,96100,1.67417040728335
806,2:139:18,806,207,20700,3.650250962679131
807,2:139:24,807,86,8600,5.811028731903136
808,2:139:12,808,408,40800,1.702757885205336
809,2:139:2,809,212,21200,-1.71765443399592
810,2:139:3,810,269,26900,-4.141315002142997
811,2:139:7,811,220,22000,-0.434608068700533
812,2:139:33,812,286,28600,4.106863231499551
813,2:120:10,813,137,13700,7.266809123229947
814,2:120:9,814,189,18900,-0.018339242685425
815,2:119:34,815,77,7700,2.117846889035494
816,2:119:6,816,153,15300,4.907659715419248
817,2:119:16,817,86,8600,2.259962055029089
818,2:119:26,818,318,31800,1.825674823400417
819,2:119:41,819,165,16500,5.549589599497467
820,2:119:7,820,52,5200,5.021693220193568
821,2:119:8,821,149,14900,-1.969115077738056
822,2:119:31,822,96,9600,5.155469920005741
823,2:119:17,823,447,44700,-1.278393572500149
824,2:119:27,824,99,9900,5.146706296799398
825,2:119:9,825,147,14700,-2.693518339718086
826,2:119:18,826,128,12800,-3.897490072110258
827,2:119:36,827,95,9500,4.598688242861592
828,2:119:11,828,121,12100,5.548549555195115
829,2:78:24,829,572,57200,2.761542491976798
830,2:78:6,830,54,5400,5.845898284074547
831,2:78:38,831,70,7000,3.952023259828574
832,2:78:31,832,593,59300,4.550247865009922
833,2:78:39,833,108,10800,4.483024252544039
834,2:78:26,834,218,21800,4.129223821359489
835,2:78:21,835,238,23800,2.426094526886895
836,2:122:22,836,271,27100,2.015059388522046
837,2:122:51,837,288,28800,-2.092843802151567
838,2:122:38,838,405,40500,0.811402208143441
839,2:97:21,839,295,29500,6.321788713745508
840,2:97:22,840,380,38000,2.972927574746127
841,2:97:11,841,226,22600,2.375154833528904
842,2:97:27,842,57,5700,3.69009060002777
843,2:97:12,843,163,16300,-7.582745466958003
844,2:97:18,844,313,31300,0.671405773875188
845,2:97:23,845,349,34900,3.277613709339715
846,2:97:28,846,388,38800,2.609557914603967
847,2:97:20,847,1261,126100,4.572483284178544
848,2:97:14,848,193,19300,3.609588733037807
849,2:97:15,849,214,21400,6.828354257961247
850,2:97:26,850,710,71000,2.555541848916031
851,2:97:9,851,113,11300,4.460601113473474
852,2:97:33,852,33,3300,1.633643791792066
853,2:96:3,853,160,16000,4.745480645855944
854,2:96:26,854,979,97900,4.448965232084301
855,2:96:23,855,299,29900,3.725968274405198
856,2:96:20,856,2296,229600,4.256973974872539
857,2:95:28,857,163,16300,2.072544839499366
858,2:95:34,858,207,20700,7.616586819005319
859,2:95:8,859,312,31200,4.603671180055337
860,2:95:6,860,32,3200,9.796839843735526
861,2:121:1,861,498,49800,2.662553799805225
862,2:121:9,862,103,10300,-1.440494580122079
863,2:121:28,863,75,7500,0.656475780029683
864,2:150:10,864,1034,103400,-1.06903457967987
865,2:150:16,865,294,29400,0.300718558116314
866,2:150:5,866,632,63200,-1.160732223613517
867,2:150:17,867,879,87900,-0.057213170036958
868,2:150:19,868,511,51100,-3.483298472408008
869,2:150:13,869,220,22000,-1.366432390597118
870,2:150:3,870,467,46700,-0.119625868331781
871,2:150:6,871,96,9600,-1.643933191783597
872,2:150:26,872,506,50600,0.378296509034799
873,2:150:28,873,243,24300,-1.722128375050959
874,2:150:29,874,62,6200,1.711738094115453
875,2:150:23,875,130,13000,-1.884291226096137
876,2:150:24,876,182,18200,-1.60640712948217
877,2:150:20,877,193,19300,-1.514900305756927
878,2:150:31,878,499,49900,-2.655488712048614
879,2:150:22,879,104,10400,-1.923419253216281
880,2:150:27,880,308,30800,-5.207237149527321
881,2:150:14,881,150,15000,-2.133172889766096
882,2:150:25,882,103,10300,-7.324592853288669
883,2:150:18,883,197,19700,-1.65295238073224
884,2:150:32,884,105,10500,0.667620052771677
885,2:150:8,885,83,8300,-3.834255997442622
886,2:150:30,886,318,31800,-3.762508480542059
887,2:150:7,887,77,7700,-2.500185590638642
888,2:150:15,888,122,12200,-2.955318512874691
889,2:150:9,889,185,18500,-2.214428734626745
890,2:150:11,890,732,73200,-3.140666499839352
891,2:202:27,891,44,4400,-3.793488942661967
892,2:202:10,892,283,28300,-6.686989263001146
893,2:202:26,893,231,23100,-0.19748059435103
894,2:202:34,894,67,6700,-6.824361046506517
895,2:202:28,895,44,4400,-6.752770709739034
896,2:202:9,896,284,28400,-4.42764511798487
897,2:202:23,897,427,42700,-4.49155298573366
898,2:202:25,898,156,15600,1.873219778879715
899,2:202:24,899,239,23900,-3.09185379359635
900,2:202:16,900,852,85200,-1.084464422360371
901,2:202:8,901,903,90300,1.254866285363332
902,2:202:6,902,75,7500,6.446941395298701
903,2:202:5,903,42,4200,6.019701935418603
904,2:202:33,904,379,37900,-6.838566616216628
905,2:202:35,905,42,4200,-0.174069200141759
906,2:202:32,906,149,14900,2.678193752613514
907,2:202:4,907,356,35600,-0.06928686739322
908,2:202:14,908,326,32600,3.89432655461364
909,2:202:30,909,73,7300,0.981318121278944
910,2:202:3,910,118,11800,-2.131626867837531
911,2:202:20,911,96,9600,-3.25532624215225
912,2:202:22,912,761,76100,3.249971363035211
913,2:202:13,913,212,21200,3.235238932051064
914,2:202:2,914,83,8300,-0.974252665805619
915,2:202:31,915,125,12500,0.204206259680306
916,2:202:29,916,243,24300,1.934589189533768
917,2:202:21,917,313,31300,1.591824012558375
918,2:202:19,918,45,4500,-2.266300825236955
919,2:202:12,919,384,38400,1.158114790407218
920,2:202:1,920,76,7600,5.344016830922053
921,2:136:29,921,927,92700,-2.395717461639334
922,2:136:36,922,276,27600,-2.593580384949774
923,2:136:35,923,368,36800,-1.684978502814257
924,2:136:13,924,155,15500,5.571175819568949
925,2:136:20,925,88,8800,9.228061695818848
926,2:136:40,926,81,8100,2.17751706902726
927,2:203:9,927,159,15900,0.053327146161267
928,2:203:8,928,80,8000,-0.764552387535775
929,2:203:7,929,216,21600,0.224832338702682
930,2:203:32,930,239,23900,-1.603101241488237
931,2:203:19,931,526,52600,-2.251526668058546
932,2:203:18,932,193,19300,0.076242167941735
933,2:203:23,933,50,5000,1.163857110667178
934,2:203:5,934,159,15900,0.308765389260605
935,2:203:16,935,72,7200,-2.817114716627622
936,2:203:17,936,232,23200,1.474537934633787
937,2:203:29,937,165,16500,-1.189980740519339
938,2:203:22,938,59,5900,2.164647153329911
939,2:203:25,939,401,40100,-3.18242458289961
940,2:203:28,940,118,11800,-5.004793957150028
941,2:203:27,941,200,20000,-6.492581693044132
942,2:203:15,942,267,26700,-1.849010199088708
943,2:203:24,943,105,10500,-8.76587857867464
944,2:203:34,944,196,19600,0.109391555240589
945,2:203:21,945,530,53000,2.069430753869446
946,2:203:14,946,256,25600,-0.490065468888856
947,2:203:6,947,155,15500,-0.558119473829168
948,2:152:7,948,603,60300,4.987443490112035
949,2:152:12,949,1926,192600,0.360220323909222
950,2:68:37,950,223,22300,8.816420280282108
951,2:173:10,951,94,9400,1.280813580340924
952,2:187:6,952,244,24400,-2.038965336386749
953,2:187:5,953,658,65800,-6.299942638866694
954,2:187:4,954,21,2100,-1.9390530054962
955,2:187:27,955,115,11500,-0.07737530504774
956,2:187:3,956,271,27100,-0.01736693421694
957,2:187:16,957,552,55200,-7.024138441099269
958,2:187:22,958,787,78700,-0.240615477459648
959,2:187:23,959,33,3300,-9.387571534978727
960,2:187:15,960,645,64500,-4.78732750971816
961,2:187:13,961,197,19700,-1.477809572315598
962,2:187:31,962,63,6300,-2.505906045995663
963,2:187:30,963,249,24900,-0.126355108307431
964,2:187:29,964,34,3400,0.513777168440205
965,2:187:24,965,196,19600,-2.323008321268559
966,2:187:20,966,40,4000,-5.033116943904258
967,2:187:9,967,46,4600,-3.53013008443405
968,2:187:2,968,327,32700,-2.227546020224834
969,2:187:1,969,108,10800,-1.792181965598148
970,2:187:12,970,60,6000,-1.880782886618926
971,2:187:8,971,155,15500,-2.927305367651107
972,2:187:11,972,71,7100,0.18428846203833
973,2:116:1,973,466,46600,0.321625119780908
974,2:116:2,974,120,12000,2.652028377921349
975,2:116:20,975,58,5800,3.762546385057768
976,2:116:22,976,130,13000,8.878947035885412
977,2:116:27,977,60,6000,1.660955661431863
978,2:116:23,978,63,6300,-2.909546489672319
979,2:116:24,979,1030,103000,-3.106301050619789
980,2:116:14,980,1516,151600,-1.214532655588925
981,2:116:25,981,398,39800,-2.880232210311028
982,2:116:29,982,318,31800,-1.661396003583884
983,2:116:30,983,121,12100,0.814607349423549
984,2:116:28,984,72,7200,-3.678084040840172
985,2:151:7,985,1327,132700,-2.213028080766998
986,2:169:1,986,147,14700,-1.96727072728544
987,2:169:2,987,548,54800,-2.563600605992385
988,2:169:8,988,239,23900,-0.70141021905545
989,2:169:20,989,613,61300,-5.783491967313729
990,2:169:9,990,165,16500,0.884942035564938
991,2:169:10,991,597,59700,2.665348536685361
992,2:169:21,992,119,11900,5.254719152092364
993,2:169:22,993,558,55800,-2.624554732279892
994,2:169:23,994,221,22100,-4.795194056737158
995,2:169:31,995,96,9600,-7.802433720861724
996,2:169:14,996,3055,305500,1.151530693036544
997,2:169:33,997,104,10400,-8.081479045270719
998,2:169:15,998,66,6600,2.19924273541085
999,2:169:6,999,188,18800,-0.051173802480378
1000,2:169:34,1000,232,23200,-2.747701006512557
1001,2:169:7,1001,61,6100,-0.434341874851776
1002,2:169:17,1002,23,2300,-0.908281168319405
1003,2:169:16,1003,109,10900,-2.442559304288928
1004,2:169:18,1004,98,9800,-1.410466693625678
1005,2:185:45,1005,137,13700,5.264788502888502
1006,2:185:12,1006,349,34900,-2.288821732373239
1007,2:185:11,1007,183,18300,-4.547513768462007
1008,2:185:24,1008,496,49600,-3.392867042950369
1009,2:185:42,1009,149,14900,-9.341555402594159
1010,2:185:23,1010,225,22500,-5.283737143897937
1011,2:185:6,1011,426,42600,-4.589573804887425
1012,2:185:32,1012,281,28100,-4.505075722761418
1013,2:185:22,1013,305,30500,-5.757627428355507
1014,2:185:20,1014,58,5800,-0.694143638203995
1015,2:185:21,1015,271,27100,0.288100756496677
1016,2:185:31,1016,416,41600,-2.505202656267303
1017,2:185:10,1017,558,55800,-2.919046979178508
1018,2:185:33,1018,614,61400,-3.718786956018599
1019,2:185:5,1019,239,23900,-1.885808945732504
1020,2:185:39,1020,666,66600,-0.142557884252196
1021,2:185:28,1021,100,10000,-4.051950040308665
1022,2:185:19,1022,157,15700,-3.468168402822765
1023,2:185:38,1023,128,12800,5.466846795928785
1024,2:185:37,1024,233,23300,-0.767634669716427
1025,2:185:4,1025,153,15300,-0.004399113595867
1026,2:185:9,1026,706,70600,0.04769453052693
1027,2:185:27,1027,251,25100,-7.991327132006648
1028,2:185:18,1028,922,92200,-1.519640905170774
1029,2:185:17,1029,108,10800,-2.595967827686105
1030,2:185:16,1030,206,20600,-1.577906584716385
1031,2:185:3,1031,65,6500,1.647518427524926
1032,2:185:8,1032,314,31400,1.238872857532426
1033,2:185:2,1033,252,25200,0.243309192363559
1034,2:185:1,1034,47,4700,0.985768145135801
1035,2:185:41,1035,84,8400,3.5692272699814
1036,2:185:29,1036,89,8900,-8.756187847426112
1037,2:172:4,1037,193,19300,3.493313540483277
1038,2:172:7,1038,212,21200,0.475023235274372
1039,2:172:3,1039,111,11100,0.140018440525824
1040,2:172:11,1040,1165,116500,-0.348860378955232
1041,2:172:2,1041,353,35300,1.807249478753284
1042,2:172:13,1042,1136,113600,0.555737580069529
1043,2:172:1,1043,248,24800,-3.200148835085842
1044,2:172:9,1044,203,20300,0.14504546234558
1045,2:201:7,1045,53,5300,1.731467206789046
1046,2:201:10,1046,541,54100,-3.104761474432531
1047,2:201:4,1047,34,3400,0.831335645276718
1048,2:201:9,1048,847,84700,-4.109171539809496
1049,2:201:14,1049,299,29900,1.407337405285189
1050,2:201:8,1050,202,20200,3.130429690826019
1051,2:201:2,1051,27,2700,1.263623105634242
1052,2:201:1,1052,47,4700,1.558969971286066
1053,2:201:3,1053,2437,243700,0.933080324456024
1054,2:138:1,1054,1006,100600,-1.89684649485584
1055,2:138:29,1055,105,10500,-3.226153430063651
1056,2:138:2,1056,545,54500,-0.81992068828052
1057,2:138:3,1057,193,19300,-3.610123862892463
1058,2:138:38,1058,47,4700,-4.159048262557937
1059,2:138:42,1059,139,13900,2.990363753211767
1060,2:138:26,1060,93,9300,3.133785187805014
1061,2:138:44,1061,197,19700,5.563474349659373
1062,2:138:10,1062,35,3500,3.450148214768781
1063,2:138:27,1063,77,7700,4.568600862701908
1064,2:138:6,1064,13,1300,-0.545360392784929
1065,2:138:8,1065,59,5900,1.888194005987798
1066,2:138:33,1066,165,16500,-5.859354376043137
1067,2:138:34,1067,50,5000,-6.84674011806879
1068,2:138:35,1068,110,11000,-2.041634943099125
1069,2:138:36,1069,89,8900,2.123087822096622
1070,2:138:30,1070,174,17400,-2.337233396987251
1071,2:138:40,1071,41,4100,0.386941088663192
1072,2:138:41,1072,146,14600,-2.924456297342513
1073,2:138:37,1073,101,10100,0.056727837386266
1074,2:138:28,1074,144,14400,7.155554647026833
1075,2:138:43,1075,34,3400,5.185347834768745
1076,2:138:39,1076,167,16700,1.851909145779451
1077,2:186:12,1077,830,83000,-0.87166813587645
1078,2:186:19,1078,318,31800,-1.508578404667191
1079,2:186:15,1079,1545,154500,-1.57696043683079
1080,2:186:22,1080,158,15800,-0.271061452318658
1081,2:186:23,1081,142,14200,2.49184941322013
1082,2:186:14,1082,111,11100,-0.431732303032358
1083,2:186:3,1083,264,26400,3.498884961440015
1084,2:186:9,1084,895,89500,-0.252659182867268
1085,2:186:24,1085,244,24400,0.267745935674077
1086,2:186:25,1086,82,8200,-2.296976872806152
1087,2:186:4,1087,54,5400,4.81585087745635
1088,2:186:26,1088,397,39700,0.024974410744441
1089,2:186:10,1089,122,12200,-2.843859346330545
1090,2:186:20,1090,46,4600,0.292699218756806
1091,2:186:5,1091,2738,273800,-1.943563693616282
1092,2:186:11,1092,759,75900,-2.073263253923006
1093,2:186:16,1093,184,18400,2.917419219639105
1094,2:186:21,1094,543,54300,-1.080863166922491
1095,2:186:27,1095,92,9200,5.201691716650171
1096,2:186:17,1096,375,37500,2.829920032699286
1097,2:186:6,1097,383,38300,-1.494827071907403
1098,2:186:28,1098,235,23500,0.416359360391506
1099,2:186:29,1099,361,36100,0.137839380149372
1100,2:186:18,1100,298,29800,3.315984269093204
1101,2:186:7,1101,108,10800,-2.931101709438861
1102,2:155:14,1102,205,20500,-0.433411328531131
1103,2:171:11,1103,717,71700,-1.202676357882263
1104,2:124:13,1104,146,14600,-5.247154855186601
1105,2:124:17,1105,91,9100,2.819163752960056
1106,2:123:1,1106,41,4100,-1.850928168030029
1107,2:123:24,1107,149,14900,4.640719583708446
1108,2:123:33,1108,336,33600,5.295624741767492
1109,2:123:34,1109,47,4700,2.234421418164313
1110,2:123:39,1110,383,38300,4.474787988967615
1111,2:123:37,1111,105,10500,1.681245854192349
1112,2:123:43,1112,125,12500,1.05597026858255
1113,2:123:25,1113,144,14400,2.268322349533848
1114,2:123:38,1114,97,9700,0.247822499972535
1115,2:123:35,1115,92,9200,3.911966279121607
1116,2:123:45,1116,56,5600,3.381993478126428
1117,2:123:27,1117,334,33400,3.828417627494538
1118,2:123:40,1118,165,16500,0.387666225513298
1119,2:123:28,1119,318,31800,5.366996179570059
1120,2:123:41,1120,137,13700,-0.088630720658157
1121,2:123:29,1121,322,32200,3.244298992285629
1122,2:123:42,1122,72,7200,4.25799786401355
1123,2:123:30,1123,393,39300,0.82329405525403
1124,2:123:36,1124,126,12600,3.748154888579105
1125,2:141:13,1125,237,23700,-0.024537264180202
1126,2:118:13,1126,1256,125600,-1.639588818986308
1127,2:150:21,1127,247,24700,0.522912929368406
1128,2:150:4,1128,523,52300,0.532873546825171
1129,2:153:13,1129,100,10000,4.84794399357656
1130,2:201:6,1130,384,38400,-1.3943900492538
1131,2:201:11,1131,49,4900,0.701664983096562
1132,2:201:17,1132,124,12400,2.343922443779221
1133,2:227:4,1133,95,9500,2.90769580601546
1134,2:325:5,1134,56,5600,5.981312332572616
1135,2:325:7,1135,588,58800,2.34426153274508
1136,2:325:19,1136,126,12600,-0.012009190594235
1137,2:325:17,1137,123,12300,2.813496821720984
1138,2:325:23,1138,71,7100,-5.544515206310538
1139,2:325:14,1139,1100,110000,3.800721387517753
1140,2:325:15,1140,504,50400,8.075298774128573
1141,2:325:6,1141,65,6500,4.248973795418711
1142,2:325:9,1142,140,14000,-0.24371566326697
1143,2:325:2,1143,261,26100,5.542296098452209
1144,2:297:18,1144,218,21800,-3.174009393768538
1145,2:297:19,1145,82,8200,-5.680927670024376
1146,2:297:11,1146,1412,141200,-4.078629212898353
1147,2:297:16,1147,696,69600,-5.929145258658554
1148,2:297:17,1148,257,25700,-8.353705081918594
1149,2:276:4,1149,482,48200,-6.387264940723028
1150,2:276:11,1150,291,29100,-6.812890447326126
1151,2:256:7,1151,569,56900,5.417201847139156
1152,2:247:26,1152,347,34700,4.751346971162949
1153,2:247:22,1153,141,14100,-1.745927701108109
1154,2:226:13,1154,92,9200,-0.719814293277837
1155,2:316:14,1155,620,62000,2.548236113963112
1156,2:275:24,1156,501,50100,3.281076921916743
1157,2:275:9,1157,1119,111900,-0.09299135567538
1158,2:275:22,1158,377,37700,-1.036733984420381
1159,2:275:21,1159,457,45700,-2.841894914695226
1160,2:275:17,1160,158,15800,-3.781570212717116
1161,2:275:18,1161,1227,122700,-3.714424772913189
1162,2:275:20,1162,125,12500,1.400991367138091
1163,2:275:14,1163,637,63700,-4.487299897460979
1164,2:275:15,1164,78,7800,-3.919601698796622
1165,2:275:12,1165,247,24700,-1.181017116796422
1166,2:275:11,1166,106,10600,-3.644814248848617
1167,2:275:13,1167,90,9000,-5.506367244544803
1168,2:275:10,1168,639,63900,-5.500634690346637
1169,2:275:2,1169,210,21000,-3.824105800151094
1170,2:275:1,1170,711,71100,-1.330206289500343
1171,2:274:10,1171,143,14300,0.356058877004922
1172,2:274:8,1172,1610,161000,2.702995321852183
1173,2:274:16,1173,79,7900,-0.683408412487577
