CONTROL,KAMG_fl,Blue,Green,Red,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,NDVI,VH,VV,C,predicted
2:75:11,260,0.08892513845377022,0.07437076663595506,0.04485013236935879,0.07563385007994068,0.21385142010131025,0.2625925587831823,0.2543688050776795,0.29290666591602715,0.15677594014427323,0.06333640217054586,0.6994249981970193,-15.044575699001337,-9.479933034570667,82.4716565102896,95.93964334761664
2:169:29,260,0.0850933302006664,0.07078493828743734,0.041976352231616415,0.07544388380859059,0.2149324788975477,0.26972159961733366,0.26194552721329695,0.30302144914044765,0.1519533887602257,0.060448746725901614,0.7223876837834627,-15.077858832507937,-9.351943428128342,85.02670066372445,106.52645533942217
2:123:13,260,0.08929777331685927,0.07628458389588991,0.05006440854881434,0.08184151420604112,0.19127226873478487,0.2318081994053673,0.2211260965713854,0.258047615198199,0.13643593568974047,0.059258863835784825,0.627427753576229,-14.668323996012647,-9.744673234785825,87.84666447774634,104.91268403222236
2:127:13,260,0.08912151913046053,0.07404898965396563,0.04883974527818858,0.07645243601439579,0.1866753552593378,0.22875323091486827,0.21853799861830525,0.25613485550945153,0.13463184717654625,0.05758091866432981,0.6334686663318828,-15.20987348109252,-10.317605166719149,85.33039838885283,102.91357618007093
2:317:21,260,0.08770670877955797,0.07431259474525462,0.04726868353250797,0.08061608447309195,0.23280950517478194,0.2942065523798969,0.2867491021940271,0.329914563475504,0.15955601788679144,0.06418988799685693,0.7143826183755304,-15.595572501317161,-10.115739586051253,87.80871991994397,92.02861128229529
2:244:22,260,0.08659668758359446,0.07178052355970527,0.04534610281311598,0.06943205317192959,0.20855230783576514,0.26600786615574334,0.26275315461311205,0.29546957220610537,0.13481815539485234,0.053793221529531164,0.7000468771598638,-15.148856688572991,-9.799695316183833,87.71894486913452,110.40310524771856
2:251:30,260,0.08660638081288173,0.07289758339073588,0.04712684293355406,0.08053730991963265,0.19745219999583896,0.24037251380801145,0.23347759416203634,0.2718086543186272,0.1499108325803648,0.06239534653654975,0.6635574316273021,-15.00642514665773,-9.841289127119666,86.74683041240291,96.76027065228743
3:23:8,260,0.0863596614773469,0.0696897563187403,0.04634106371766698,0.07235493575628785,0.1792048543646397,0.22120594224376583,0.21610809895443395,0.2483266438843517,0.13150017850262577,0.0550019052200854,0.6461860849150933,-14.747294001890443,-9.652783441270284,86.73336632428433,100.68989021027853
3:281:16,260,0.08804673677550179,0.07530554589274512,0.04988407300235042,0.08080667113201177,0.19693954819477869,0.23718783982156466,0.23548334796019585,0.26834498100731313,0.1513895332158313,0.06468333713733392,0.6494874636907391,-15.601089671020496,-9.789937618224947,86.4309564438495,97.77175752110622
3:281:7,260,0.08988688487821256,0.07945038838842991,0.04994426230814869,0.0818474753099768,0.20720492873612656,0.2534928107588215,0.24971727089492146,0.28524477734478787,0.1553730193049663,0.064485036703203,0.6643525728342878,-15.6409899647587,-9.9625851581251,86.15660354691859,96.93221951293687
3:302:29,260,0.09169124383763694,0.08742246846103832,0.05321767424163441,0.09438987069783276,0.24555986746697003,0.30140324736100865,0.2975028196714532,0.33549930281915036,0.14763969679091488,0.06286798024207715,0.6959437343632248,-15.522419909269281,-9.424306704747295,89.14413140198464,101.3713483369933
3:186:12,260,0.09031045910413327,0.06954702290790092,0.04318491006732142,0.07207239889920705,0.20335942124272427,0.25414686071688497,0.24603985131351064,0.28506587723753296,0.14871932344788505,0.05844881989668268,0.7001652737489792,-15.092869455626593,-9.55286093075945,85.12695945113948,101.58703904652351
3:190:4,260,0.08736132751437663,0.07414183295925925,0.048979100678988474,0.07804384634768045,0.1847604773920539,0.2268160276977163,0.2202673185970175,0.25216459454661166,0.13505686120654792,0.05642806938195692,0.633528838562587,-15.749528181314215,-10.496063320363206,85.39484968709348,98.13863253062132
3:173:4,260,0.0902092145688739,0.07554844650911435,0.04992008213494133,0.07744819050066173,0.1991148502214892,0.24593475328671946,0.2404646867217066,0.27244251841795514,0.14763571570769038,0.06105619587786588,0.6537812780366933,-15.473796479526705,-9.755784486062351,85.62228443513153,100.36391919710793
3:323:31,260,0.08523034220712038,0.07207691297536631,0.04548929033346048,0.07423580918822964,0.21609344749113774,0.2781191835797148,0.26839069818887407,0.31067353733249725,0.14126479090954577,0.0558285915151303,0.7059830389093562,-15.043494568620485,-9.770630448627404,86.53807931447506,101.16022839386582
3:157:1,260,0.08723936305456065,0.07233027910172003,0.04920507129238772,0.07776007156458115,0.17358536832148697,0.20867785138051467,0.2053449736442373,0.23545894341958964,0.1465461651309517,0.06482732965973885,0.6124786467941704,-16.06014434004189,-10.68466406390499,85.76828761740883,85.68670375155595
3:164:10,260,0.08935323094780787,0.07393949131669372,0.048426675356853924,0.07524555496276937,0.18784393429788554,0.22937404971890954,0.22382211532401355,0.2557460466927756,0.1405042443133222,0.059772956882097265,0.6423102349112713,-15.43653535892226,-10.387795422831477,85.70442910946319,101.57495287702073
4:250:5,260,0.08605343833069679,0.07385037528974221,0.04995771019027994,0.07924481084484632,0.1753879793491505,0.2107730533243121,0.20962369386819965,0.23214557648840517,0.1138092970278072,0.051234485492990534,0.6147708032651882,-14.936832529629093,-10.533793270015192,85.22858287368521,99.03675411851452
5:84:7,260,0.08089663229318443,0.06485144210505557,0.04131554879313893,0.06920481184611284,0.18154401573560724,0.22388919986266514,0.2188434791997045,0.24924730508537352,0.12167355987895179,0.05121326944799301,0.6785056034019853,-14.872495062288372,-9.810411308420496,85.35310831330645,105.40330426609539
7:83:2,260,0.08786775029270356,0.07025796180113707,0.044811554262427396,0.0742899635972403,0.20521844710564963,0.2569886190711395,0.2505724707054562,0.28712278698050997,0.14102840836763192,0.05622344539861665,0.6953813905969712,-15.069377123246555,-9.827022856460784,84.77797910732988,103.19341487383709
7:98:12,260,0.08778683595813144,0.07046390577699865,0.04389269909460341,0.06854927043964555,0.20225951840622633,0.2610591423370805,0.2522113500208854,0.29183239443897735,0.1282490567452347,0.04939853638724864,0.7020038617987293,-14.411480191031485,-8.956550665799965,87.7980926354061,106.35299884083253
7:151:28,260,0.09239502965328313,0.07635443421547027,0.050987553993870775,0.08003390056018876,0.2012552077351106,0.2476007323458584,0.2442023781269228,0.27984818310949405,0.14492667135965415,0.060143776431850836,0.6522834399834089,-15.285388367377044,-9.82380899390478,89.41172371222814,104.35669570920794
7:35:39,260,0.08786514358692418,0.07175321073789781,0.04317033523924933,0.07188800570884456,0.21052544680414986,0.26818973146394753,0.2603334910727156,0.3022810063212782,0.146820099783599,0.05765844004996631,0.7141059326495037,-15.321184319201405,-9.592142401877561,85.85733308928556,107.53205009683565
2:91:16,310,0.09228178393270724,0.07969879865735166,0.050604316487477534,0.0820936020602899,0.21328027443163086,0.25904371523557973,0.25054972317669877,0.28759895441824,0.1508937799403365,0.062215387261471994,0.6624919430868332,-15.016497530405998,-9.589386860323705,101.39735707257994,107.47656245392149
2:170:17,310,0.0884598049842397,0.07678285550155023,0.047053029563140204,0.07798689118596226,0.2180477815208986,0.2769498535295077,0.2664916478879653,0.31010966611214225,0.151686362749573,0.06162380387352237,0.6975881790298589,-15.08508845301365,-9.386794462099576,94.8814959705078,105.98161329413122
2:303:21,310,0.08680480808877714,0.07059905183566066,0.043412346264483724,0.07245071933670562,0.19455814796579715,0.23772304407786976,0.23081944245031252,0.2658183477316566,0.13467496058275752,0.05584363563261567,0.67919639120406206,-15.10061835501296,-9.813834121223671,96.04034701177467,107.43154812675817
3:126:8,310,0.08962144602514002,0.0774935280693819,0.04829298629914458,0.07708052196335383,0.2319800487317464,0.2985968065701155,0.29203625121629695,0.3323372057270371,0.1498894601112978,0.05658837539480018,0.7148805574426217,-15.446902049688983,-9.523408819254843,100.25809230435564,111.66284233347567
3:189:2,310,0.09075389901565527,0.07006054481259769,0.04283347738551224,0.06867226624915464,0.20746871754810417,0.26653981973346064,0.2595468544549589,0.2997106794262772,0.14230438358461228,0.05362113170177978,0.7151443454365222,-15.652752665249011,-9.895627029578618,100.1930272730762,113.70818080008141
1:269:18,45,0.09045209643151246,0.07507056381343438,0.06587301928268235,0.084282224807655,0.126749175693934,0.1449713657363058,0.139252871046451,0.16132389604337208,0.18279876261221759,0.11963109749011126,0.3506652810599102,-18.28356336784759,-12.009453711572899,3.612585698710609,18.085846391175398
1:2:18,45,0.08293807605800249,0.06901779782076871,0.041984928589935654,0.07309293180927587,0.18483932830389663,0.22658803296479313,0.21836852540268734,0.25094560451840225,0.12662342231955737,0.05527745555103747,0.6727312348640478,-15.184188619258807,-10.1230117445098,17.10359476515632,49.08963921973056
2:342:11,45,0.08718225447027116,0.07573883512878497,0.048046095286587584,0.0844685572409862,0.2307102201832259,0.2881246424203534,0.2808484305025736,0.3263272954347123,0.16842962806106015,0.069234476853701,0.7052217320215611,-15.773862223491454,-10.245537562730968,17.45403687500306,33.82930373305023
3:219:21,45,0.09655587658355237,0.08474615086150895,0.0666283583376212,0.09905129375030206,0.18713001430475376,0.22282571947720334,0.21867731132306797,0.25455644446303216,0.20688246170563063,0.10202961665275304,0.5297384463324276,-18.040148459025247,-12.223237382182196,16.358906860593173,24.770953910412675
3:219:25,45,0.09589636265167628,0.07992540669926376,0.06199217241692162,0.09123554678732818,0.1825835292665343,0.21926603429128838,0.21435524215195667,0.24632628686083766,0.19112040676620756,0.09701386883546606,0.5488020543190139,-17.268538733630308,-11.575072429401484,17.646119277494055,26.5942019047368
4:181:17,45,0.09180812575729777,0.07939330979948152,0.06194205268349704,0.08944027497298489,0.1915797233661974,0.22991748473806206,0.22171420908613057,0.2603898046637199,0.18543470809158052,0.09719219738011275,0.56165457003456,-16.450995823946798,-11.136164695691914,16.605072703727153,27.895346870657203
6:145:28,45,0.08751779416997918,0.07267779780900496,0.04953923599255659,0.07967069040293674,0.19220544402064238,0.23061098676398736,0.22769108932689164,0.25773979474909486,0.14210246374417312,0.06078931064476243,0.6421923069270866,-15.29210790148909,-9.979081380278965,16.605072703727153,46.58128386814457
6:146:21,45,0.08836601367945442,0.0760078630555,0.05381682073560231,0.08284370983151772,0.18832263267107063,0.22546824075959107,0.2206659531459165,0.2506327281292877,0.1384141422959567,0.062266673940410674,0.607210230265629,-14.988356672576186,-10.390697448989828,16.374353145633744,33.83437655848365
6:31:34,45,0.09054085221292726,0.08277920667819955,0.05526770559916736,0.09754681457866109,0.23331507891378442,0.28226620129997176,0.27618817847684013,0.3193237111334461,0.1745294264596913,0.07461763871150492,0.6658411701967935,-16.356949894639573,-10.401668191484442,16.829013078598834,24.9664732719686
6:82:15,45,0.08904030998227094,0.07232873148904408,0.052114837902516885,0.07937033521765181,0.18819525018306155,0.22947644676287388,0.2254708516327038,0.25717061300794414,0.1562504201473267,0.07327748058730921,0.6173788148923613,-15.253616306573171,-10.164008975401584,15.76664060275805,36.75058301442685
7:239:14,45,0.09920274972375843,0.08647848785350375,0.073234697561256,0.09760041797560308,0.17783220136376515,0.20920801860048882,0.20411169345050464,0.23648635382123015,0.20552531946428496,0.11427374244225857,0.4715232586844798,-16.795422273847578,-11.604399424451595,16.63684445949293,24.02114286237182
7:210:14,45,0.10131489733135662,0.08700595783447611,0.08067913762368516,0.10063932412496743,0.15087090862580912,0.1730891727255003,0.17077406278754784,0.1951472555191259,0.21384371986778763,0.13938607548023427,0.3557392112444462,-20.01829882773239,-14.157473979777857,17.46748819870032,21.12356128320116
7:162:17,45,0.09509984329633588,0.08235386666345379,0.06614890983025425,0.0919577572415932,0.19125263666982742,0.2320504609684144,0.22533585268638123,0.2611284770532625,0.1997653528361269,0.10885697221843467,0.5404170545121507,-16.6482216664555,-11.10757846942915,16.51828874684003,26.924704285684786
7:232:10,45,0.08914461030592151,0.07823932796209153,0.04947756758424757,0.08476636703952953,0.23774458066092835,0.30124045746831946,0.29258743553013244,0.33724654630517137,0.1608062977618665,0.0656942084705996,0.7081269046626646,-15.652068342287594,-9.777622269976618,17.477778792779002,40.01952334235706
7:239:13,45,0.10210570078773042,0.08899957742795436,0.07724735522499482,0.10168929808868934,0.17894142247894215,0.2103725961031238,0.20510750059260668,0.23773307998688673,0.21942706367904574,0.1308901028952594,0.4499652921437322,-17.882054272483913,-12.577514709362124,16.535528994399492,22.394687354446695
2:15:34,45,0.0839364027708919,0.06984774952182293,0.045921504625017255,0.07359337030159765,0.17935348740106194,0.2171427602691475,0.21197722539140804,0.24210200225531617,0.1242668618884919,0.054665095366465494,0.6420457959165595,-15.121317915225289,-10.343078234650916,17.51425149856113,42.95412053634009
2:64:16,45,0.08337549123248922,0.06973439942437944,0.041750453210461,0.07328161748116768,0.20496090198133896,0.25646605438891934,0.25045111153972904,0.28635782129930887,0.13276505431806357,0.05404133584586258,0.7107945067474963,-15.445521944156297,-10.12585883773054,17.661857560885647,55.30491917925793
2:35:21,70,0.08724456537900672,0.07611683832880764,0.04601454469184442,0.07744419574417681,0.23084227976825328,0.2942474490743492,0.28470258875686716,0.33214126083427536,0.1561758506499734,0.061382900247127406,0.7183755319820344,-15.038224969452786,-9.56681779104826,24.204794688903736,57.30735909080971
2:390:23,70,0.0926012884107717,0.07850068806507132,0.05744397882186511,0.08891442139831748,0.19596049754737732,0.238927877185904,0.230608163218361,0.26863490258692996,0.16674797651668818,0.07952584855985315,0.5995133379615782,-16.434959115117195,-11.360163343152841,24.382581048021745,34.687791228856696
2:414:20,70,0.09104924167149706,0.07527419691023848,0.05846962456289293,0.08337141105545326,0.16565283261785788,0.19716540431152277,0.19219735834931098,0.22006973843010127,0.16045686022975245,0.08758610092793083,0.5252306553537183,-17.084981243847576,-11.771846630616862,24.74264099035107,35.0002281565305
3:25:16,70,0.09525984523472077,0.08430967849443384,0.06525597569811259,0.0965131882534943,0.1843947167305471,0.21667444062512964,0.21121849981871596,0.24415851045695833,0.19929127987242953,0.10683739547349216,0.49739402514765074,-18.763957986537996,-13.0016723358121,26.068779235795688,32.11884745335564
3:309:2,70,0.09561159041576948,0.08385056974389482,0.06352161997939594,0.0948581613591562,0.180766218164329,0.21249048317248212,0.20921210003612542,0.23853823325261395,0.1759815936813628,0.09208819466529117,0.524754529367429,-18.13625459518939,-12.192703830869348,27.6032057671186,35.238726338027014
3:4:23,70,0.08709536924068248,0.07353676028522992,0.04924088903971178,0.08274287457074254,0.2049479694032872,0.25006610498431225,0.24552839710283836,0.2856583383668521,0.16833424194777394,0.07222953684253584,0.6648701383781974,-16.605295571093112,-10.905509683492522,25.0238172414462,37.15819673198459
3:4:33,70,0.08648811359104074,0.0720924362237173,0.048933770505080444,0.0802508855566469,0.2064751299027833,0.25337863734679544,0.2546666684127401,0.28649150479540236,0.15616096943811758,0.06542260891326174,0.6759588655118551,-14.984789174521621,-9.545450609215806,24.584431852441046,40.83512842498304
3:262:15,70,0.0871429545297872,0.07670179182328073,0.048969010634188986,0.07832832685884486,0.21143307436316944,0.26160539640278363,0.2616217387879601,0.29625862207979015,0.14957751415535586,0.05873703438949714,0.68341387631799555,-14.99935499224811,-9.406826216384578,24.759275713318498,61.172372618241
3:277:30,70,0.08645150967112643,0.07390283467436275,0.04681933408378562,0.07364991330502915,0.202805526109256,0.25201980332689794,0.24820772088796636,0.28335015072341674,0.14734792646913078,0.05947365825514605,0.6794754298879111,-15.28633167570474,-9.580303079970465,26.280914862762618,60.412269163678545
3:277:3,70,0.09232103292821918,0.08229693876643468,0.0561174836371749,0.0924388447582473,0.22741595114081517,0.2748857862933107,0.27260704761030086,0.3108856457751351,0.17582865926380664,0.0759241644875116,0.6576504644659867,-16.857144653974554,-11.307418769487164,26.245838267106482,32.45582621919039
3:91:23,70,0.09209537910604396,0.07724196421448727,0.052711755048927854,0.08738517085162545,0.21341923411596261,0.2616588579065045,0.2531161243025722,0.29680460967700295,0.1704455682281083,0.07289257490478789,0.6531596963892977,-16.48086496680463,-11.06376719731002,25.41448585709429,40.845877750657166
3:102:21,70,0.09255406165204784,0.08197976280055795,0.06186558315915228,0.09427255470493767,0.18917422802639375,0.2244647097041253,0.22242873159813623,0.2537447157928681,0.18714463945912946,0.09088668491136233,0.5631533957552419,-16.662394165331083,-11.555977784543044,24.929401732901468,35.48926543933418
3:322:32,70,0.0864420896200988,0.0765419819333748,0.0483195050911264,0.08597259683579515,0.22382220692889734,0.28019333686975384,0.27470328901730406,0.31926355392666755,0.15356382756739406,0.06296177213310646,0.6979682691852956,-14.973695477560959,-9.249279834673775,25.218887292330965,55.11181117532824
4:283:8,70,0.09734117843381648,0.08539607248831468,0.061576786212502066,0.09600811083813328,0.21169050147699528,0.2583955723141939,0.252678832146261,0.2924131999910803,0.1954077688689919,0.09264901232134673,0.6050540511561743,-18.261339726300182,-12.285204041249012,24.365946325054317,27.53575210654241
5:49:41,70,0.08472440659457255,0.07319055528282802,0.047509173902912434,0.08467930961261133,0.19971565252095308,0.24362105703058398,0.2416115253855263,0.27624762597143154,0.15536588042842625,0.06938468415213098,0.6680402384498536,-15.679743541601734,-10.32091397296988,24.58504617727362,42.41099030931382
6:117:54,70,0.09176665922680927,0.07664849924175048,0.05949527346605723,0.08428829390197695,0.1693943186684555,0.19999415942408375,0.19802962153240147,0.2248650481661827,0.16188230936049486,0.08144252043450458,0.5376947003811079,-15.87014152132295,-10.889995770602722,23.828163616617235,33.152907581305364
7:53:6,70,0.08381230007346545,0.07039049399936664,0.04311959734720313,0.07413554472745433,0.23290985426542796,0.2941183506312591,0.2899018457403338,0.3311011037004097,0.15347967388380665,0.060624981968743476,0.739550153930433,-14.713976146510564,-8.875691194079758,25.251884487693594,47.18196743463019
7:288:32,70,0.08646838014594838,0.0718610222330728,0.05148520255869226,0.07840794860423757,0.1685124803713352,0.20268099771159578,0.19818242150243648,0.22374664114053286,0.13446261770361087,0.06421118292842172,0.5867193109119604,-14.756998650730957,-9.648083922783814,23.34659418086416,41.204631945378345
7:239:6,70,0.09093385248166763,0.07831096430434767,0.05583897324956985,0.08391061864185793,0.18527755784754815,0.2201007659373174,0.2166015157446898,0.24748582827607526,0.1528691493325896,0.07227869627153809,0.5898856858837208,-16.212026274450196,-11.510035233877337,23.76863601999853,39.41622097429733
7:263:3,70,0.08997849904289547,0.07327194842745219,0.05084254818052268,0.07730503005897303,0.18071206787434843,0.21754994050291923,0.2118308060734272,0.24175028432287646,0.13365629083816274,0.06204968098309095,0.6125872791729848,-15.420167804675868,-10.534228160727412,24.382581048021745,48.11421222315196
7:264:7,70,0.08712055603038832,0.07500749349179794,0.052749375006104236,0.07828450537565369,0.17206954144095304,0.20514329751839994,0.2018589942540804,0.22814173273872718,0.13273116913438615,0.060010065656886886,0.585158333343577,-15.391446818295181,-10.42332551169225,24.214776764832486,49.077685096031146
7:41:5,70,0.09335285450873018,0.08219121809746506,0.057127592484228905,0.09397093785873134,0.21048208509764704,0.25453248280659224,0.2504444954472302,0.2889320249584725,0.17934603593550622,0.08027708707454843,0.6258479214241014,-17.074398646213957,-11.366747440765957,24.42767623032114,30.55241897650221
7:126:3,70,0.09578956273199918,0.08276253316160258,0.060384920318559736,0.08988341916501395,0.21531597623291288,0.26420570439735525,0.2555384959688722,0.29775369815804026,0.1848542737682887,0.08920445817060299,0.6138230113917396,-16.227319733797355,-10.986926045677693,24.80228895229119,32.35835116602058
7:159:13,70,0.096779099053519,0.08151204233637374,0.06540188051428159,0.0852990448692262,0.1602020519471161,0.18745252290055625,0.18546586021776185,0.20951180980063355,0.17313684566867926,0.10047589477202991,0.47719625456355885,-16.574112480319002,-11.640322016086527,24.56137378691027,32.013734765320265
7:266:6,70,0.0913821477107523,0.07500320541171589,0.05473168423404489,0.08006135118650876,0.17144127481272325,0.2050054164375844,0.19918989544100862,0.2278379292780616,0.14176751787083347,0.06935254275087886,0.5676235955527791,-15.770195138498163,-10.939545937829756,24.152810088848053,40.47911063139573
7:121:13,70,0.09276754207839254,0.0787388648353014,0.055990688828633374,0.08404457174513814,0.19612409839144745,0.23778982666909557,0.2356183101619917,0.26835118619098675,0.1582031433900014,0.07131757049554262,0.6111414984858357,-15.893654321375674,-10.642539866370415,24.766286286034944,40.400941365721984
3:258:10,70,0.0930083604945954,0.07698550910689415,0.056580507781031,0.07923900453787032,0.16094482075047323,0.18968649440661908,0.18528162255090763,0.2112962388550874,0.14370620950999968,0.07407062167712446,0.5303156037130866,-15.349933558085013,-10.529993919282278,28.493748749137044,41.79050899893656
1:247:29,70,0.08363761206870149,0.07120505798583163,0.04956077570238309,0.08311364400371452,0.19188710872550913,0.23325972684862806,0.2307704333702352,0.2675560087383733,0.15819344663593976,0.06949206692939014,0.6442607366020174,-15.783249562279504,-10.4772136248711,27.664736089841124,36.802671838663215
2:131:36,70,0.08841892838401928,0.07138838192353165,0.0489693019080138,0.07852925424011567,0.20371592963688281,0.2506372984988548,0.24462458269257792,0.28543753184963927,0.16085030385353388,0.06910174599384566,0.6664159198987821,-15.771069190259341,-10.602547095193268,24.68032816922417,41.00116630513106
2:361:17,70,0.089864952247618,0.07473641793533077,0.05039476432551981,0.0772863302023993,0.18398860441698342,0.22454876025466838,0.2159873299214138,0.24768953833314497,0.11968600617327474,0.05737713382189093,0.6216670792414678,-15.181837468926457,-10.920308268571675,24.68032816922417,48.19435811701459
2:231:7,70,0.09185666404869615,0.07890457211800658,0.056282848508647655,0.09004451434311585,0.20415980527875302,0.25059830255974913,0.24429789871729074,0.28594089696696673,0.17181900802212613,0.07484902094665777,0.6245261164732501,-16.06340391794789,-10.89109865923322,25.210830632740834,37.60506972107844
2:387:14,70,0.09523279545353468,0.08117364521599192,0.06204161343584708,0.09091193500421965,0.20068726026758638,0.24224088194669743,0.23255883480736803,0.27115905695016174,0.19220677015912005,0.09950874318301856,0.5754578736982697,-16.454136309610377,-10.68390024706725,26.34941119661568,35.41263951707431
2:232:21,70,0.09262113653739401,0.08036189129454518,0.057799998636629255,0.08967089942143966,0.19269137150063265,0.23538588325051685,0.22760295930904584,0.2657893374342233,0.1595943947549013,0.07300112129109212,0.5944299539689204,-16.002317455175202,-11.240252777791438,25.553504326035426,36.2574439282979
2:341:25,70,0.09149340688291162,0.07821440494567028,0.058088117557540286,0.0865337156660563,0.20523993977665134,0.252223150360296,0.24458764260351623,0.2843780120049081,0.1806897754769294,0.08718245617771625,0.6086525688579427,-15.503259314782541,-10.447374419929144,24.68032816922417,37.44882508280048
2:343:31,70,0.08597218828551671,0.07156374876500453,0.04432712629160895,0.07541057075752318,0.23404653910334225,0.3028228143111682,0.2923950669548229,0.34118855983607826,0.15570937175709457,0.06072465211777664,0.733671861941682,-15.046753664127507,-9.57804160064448,25.440839619087978,51.686477260082995
3:386:36,70,0.09189304663694245,0.07271931226153086,0.04794074865477349,0.07585732856800965,0.18858094300851122,0.23609752986976557,0.23931548418794824,0.2638562078286588,0.11872413120325274,0.051214460857494606,0.663492980024009,-15.690648146525993,-9.372522563601528,26.335915631958695,56.489618553376665
4:151:3,70,0.09236230147375694,0.08203194062417404,0.058852168058363824,0.09161814593587868,0.21020336648683213,0.258581105785076,0.25440645404850826,0.2933059283921623,0.1761732917991037,0.07963656549220871,0.6225143097992951,-16.192577481996942,-11.008991959301477,25.331597683402943,35.58969191354238
4:26:16,70,0.09356396529600104,0.07852617861500498,0.05225307147649223,0.08170163958590544,0.22287102246905827,0.2850533942784717,0.27912169194980074,0.31918890479096945,0.1632122486059079,0.07087393462088021,0.6806724589021853,-16.39853346978954,-10.757829166151481,26.637917805392977,43.13726581855732
5:88:5,70,0.08668598555442603,0.07390935022638875,0.053625888767598544,0.08674106824293354,0.1940582241101211,0.23512882662298074,0.23390438307690845,0.26785681101275555,0.1615064109096517,0.07273544946419067,0.6259869867083456,-15.968133878582211,-10.646660447882926,24.80069175938879,36.156301471123726
5:90:10,70,0.09337617710578902,0.08326981022482711,0.06566827474946281,0.09730257511074561,0.18172819192136924,0.21002815564519406,0.2081585868959728,0.236989692627689,0.18741681239780647,0.09251914608964541,0.5165410206492193,-17.99913939807389,-12.79874792876059,24.68032816922417,31.600747521375535
6:83:9,70,0.09848010916864731,0.08600341771132336,0.06531845441678802,0.0946372583849419,0.20342540253807395,0.24215192332501898,0.23617327995113155,0.27180534466623796,0.1814217650819017,0.08874091879188993,0.5657483535636201,-15.811393240406707,-10.649284549319223,22.9982625500895,33.83149669657454
6:41:7,70,0.09199665042647716,0.07565297643081147,0.05381164018442421,0.07924964011336476,0.1759412997774477,0.2151762806346648,0.2086286616468439,0.23927518705453493,0.14187450260929066,0.06835440961290329,0.5762811812562618,-16.01340975967861,-10.832406950120104,27.542488009181035,43.242479500699226
7:220:8,70,0.09837388593963756,0.08576154982377432,0.06675505002525578,0.09540929361434282,0.19948358512477957,0.23973501047539617,0.23289988794339864,0.2685202302859572,0.19269616092720668,0.10197183631866166,0.5506389282630091,-17.085239416003784,-11.568831189791206,24.663693446256744,28.27790670350571
7:137:14,70,0.09022733932749152,0.07527038727735667,0.053901110374992484,0.08207269025509889,0.18508051317775512,0.22510481214374067,0.2241878948697294,0.2528262758200958,0.14994153845365743,0.0673717719486245,0.6116310372089367,-15.401834405897262,-10.380118685503447,22.120242638236288,43.2844010679931
7:187:7,70,0.09036286222520105,0.0757819662719025,0.0493744635961085,0.07603918102775323,0.1944992422308489,0.23778801156684676,0.23839077245538537,0.26981479981992906,0.13512066338746748,0.05612030270693394,0.6552840717705982,-15.196075930227016,-10.02208352146986,24.477052999982277,61.11473726054947
1:118:42,90,0.08329142593929002,0.06890034552251782,0.042102616290089684,0.07566721654332828,0.21981744044491808,0.27696989506827924,0.2722968774426938,0.3109391008112706,0.15480043174423444,0.06377958588433862,0.7289083636411834,-14.644778666966133,-8.976995383389024,12.357281337397211,38.378727010079714
2:191:6,90,0.09222654334477226,0.07704671301003456,0.055990132289836285,0.08008213860837382,0.17696328084456434,0.21595810590475445,0.2054517142610539,0.23815116524518148,0.12631303560002669,0.06192558841013304,0.5720445044244516,-15.278544361709423,-10.95427007595199,30.560889890626964,50.73404092887051
2:13:22,90,0.08874287507438175,0.0747382000934309,0.04886092571606427,0.07937188941180058,0.21203026233372957,0.2609628065930269,0.25305292577851457,0.29118325930743444,0.1575642951339051,0.06805952031715415,0.6742644422380778,-14.774560401947147,-9.433580769621281,29.96076917730035,48.3949211405125
2:93:17,90,0.09246288106249,0.08156872641534534,0.05993453762583915,0.09320840959468586,0.20001744980840921,0.23559909165206064,0.2315073575780496,0.26612703667632165,0.17942551399034573,0.0874859346656944,0.5874604801763934,-15.8616856191342,-10.783486060325066,30.687969815012906,43.392382487471544
2:262:8,90,0.08871081460986883,0.07408558018309806,0.05112559338707406,0.07754335498841834,0.18103533788179554,0.21753316717905533,0.20982768916024408,0.24159891999897165,0.13796431363485914,0.06510245447316819,0.6070635147265342,-15.3420868718538,-10.570773877534322,31.173042351192677,46.70219251100512
3:322:34,90,0.08605637732572667,0.07188840074267877,0.04906686734275191,0.07670356974042927,0.1855574435972577,0.22864713246526633,0.2187422986802266,0.2545276312326388,0.12823388373131112,0.055840358023463835,0.6332592416565211,-15.380631354583505,-10.463625184338838,30.31880791578249,50.85328220654423
3:135:1,90,0.09325724333633292,0.08079342410680244,0.05456955734140904,0.09259031593552584,0.20928368801420938,0.25073776378309665,0.24008870536701063,0.2788938147062938,0.16342492853802765,0.07725391939761021,0.6243224246424914,-16.315425571964088,-10.844932138037535,31.429438130757024,47.84313798852369
5:41:20,90,0.08577908954825314,0.07270749533367848,0.05015444637169598,0.08269006795806978,0.17694894257032973,0.2115337641485046,0.20834309505384738,0.23838773077982378,0.15717360803720676,0.07305071174532761,0.6091581303854763,-15.864023101544209,-10.674033559871562,30.187792788665668,41.64063774969921
5:17:51,90,0.08750472352692963,0.07397126394895687,0.054029569283060595,0.0864675960700316,0.20301089886740645,0.25158452910444806,0.243100615361221,0.2847183653031975,0.1701956408468406,0.07656984639687651,0.6359966585975952,-15.966998084775632,-10.76422265262598,31.22120047274126,41.46296267276656
