ID,TrSP,Stem,Branches,Foliage,Tree_roots,GFF,Understory,Snags,Logs,Coarse_branches,Fine_litter,Bark,level,C_2020,C_2016,C_dif
6:128:2,PISY,73.84453941415849,4.6961056203267155,2.049189583014504,21.1757715353936,0.0976232188370916,0.759984283046356,3.9816967966478,0.9535049273860879,0.19261575779873066,2.2222405608214166,11.72825037754282,2,100.52575053958002,109.6225532050381,-8.298294830301407
6:128:3,PISY,45.366242709770134,3.449204639926821,1.915156694615589,13.9065453722532,0.04229774444919689,0.24741722619240603,2.64334460374097,0.48938483152288587,0.97744487511027,2.7538667404758868,7.2052267833164345,2,65.0895868491206,74.01035869139483,-12.053409819930316
6:71:38,PISY,42.28530604167277,2.858595836908554,1.423006675208496,12.4382185765388,0.0901616912622681,0.549051542415432,4.6756763905365,0.6775118092725325,0.5256471419915422,2.129339130649143,6.715901547795087,2,61.930197807712325,69.67019481854963,-11.10948093513374
6:71:31,PISY,48.78126720258862,3.358201940509779,1.5388002908963911,12.9796593848229,0.0711009499493154,0.499785964762056,4.63357326048621,0.6859006637980476,0.7003737673800631,1.797552714852123,7.747613026293487,2,69.8141697815161,76.92311547741343,-9.241624772705286
6:71:10,BEPE,47.35823845087812,6.170288305310334,1.725595302474288,20.2865535212372,0.2292014273684454,0.2701008068976084,1.73592676974329,1.250631138134105,0.549026706928938,0.7568727014490421,7.5216025774924065,2,67.56748418667658,72.75781098511524,-7.133703898129228
6:71:33,PISY,19.83093681703762,2.783922809300433,1.771067740236957,7.32708128546892,0.10679553188527201,0.1341090324763196,4.37962834293773,0.5648169962292808,0.3934915818117585,1.60092365480049,3.149619376823622,2,34.715311883539485,40.16792498041971,-13.574545111648566
6:71:26,PISY,67.71321578264995,4.825003161437667,2.5930731952610637,20.3696869886063,0.0439712655395505,0.2893671487956204,4.11507286075599,0.6714846879465074,0.8959697162057599,2.7979084881627387,10.754451918420875,2,94.69951822517572,104.45555768856256,-9.339895051323904
6:71:35,PISY,54.17822837404387,3.5615787647969253,1.973851388869743,17.263102860582,0.0669761446777308,0.438456199135008,4.30451521148684,0.749100883776945,0.6291009251529408,2.5723147018876587,8.604777447642261,2,77.07890004146992,86.05672174486104,-10.432446787838783
6:71:7,PISY,53.631911251395714,4.029159159597798,2.709049724893881,19.4620303213777,0.038764597274645395,0.1917898654069552,3.11046491183996,0.5160565747904315,1.030419980815596,4.3436942581569,8.5180094340452,2,78.11931975821709,90.9906529210824,-14.145775142452068
6:71:3,PISY,12.244452894296115,1.77608224316916,0.990887779934856,4.82333790090478,0.21066884218905718,0.1422456387825132,1.88820200614839,0.5409622391355692,0.0735021258005335,1.14721748435262,1.9447072243882064,2,20.95892847819702,25.12755992982074,-16.589877661286547
6:71:6,BEPE,32.41678825029557,5.992138338287913,1.23661274605596,14.9498429921662,0.340984528056297,0.38794734905090283,1.13450686965915,0.6603535315103615,0.3006135576266284,0.756856738344711,5.148548722105767,2,48.37535063099326,53.30599984842349,-9.249707784209308
6:71:4,PISY,71.02010264210242,5.075582155743258,2.047676357277585,16.8909975167423,0.0403538946775743,0.3600132861373016,3.98712113126387,0.6968806661542424,0.7205839674972749,1.626788686266069,11.279663360804502,2,96.8547661479241,103.93703937275042,-6.814003234618891
6:71:16,PISY,72.61499247531246,5.599908696765681,3.8465570616860703,26.4241035918642,0.0444969952706919,0.20331972006755603,3.98712113126387,0.6968806661542424,1.1779174675555488,4.12967103436785,11.532969393137861,2,103.83383464158183,117.01307288879677,-11.263047727786631
6:37:20,PISY,40.19371217840157,2.578625932641408,1.1658889625961242,11.5828277516627,0.0958361678887626,0.7044660756499881,5.05464298781345,0.7203441464642709,0.2588930304019584,1.8933915118424458,6.383707228334367,2,59.04950822203434,66.2927696777455,-10.926171120804327
6:37:17,PISY,41.3952997897759,2.841727102103583,1.655110757383362,13.5366940877646,0.039851947556891094,0.258334141183492,2.82228720625532,0.45371959212141866,0.823533565600032,3.3274758832442095,6.57454761367029,2,60.191887598894496,70.21403523445294,-14.273709810429366
6:37:15,PISY,53.66968293719786,3.549996109053765,1.7623883436174452,15.6594906580477,0.07657852971129149,0.523698490226136,4.32915193388462,0.7429282055156289,0.5608476516290564,2.2129001234210457,8.52400846649613,2,75.95218079075298,84.175983456053,-9.769773191415755
6:37:7,PISY,31.619438941860423,2.149719187557825,0.8036885181543219,9.49863693474142,0.2162240235224184,1.0320097202215919,6.08732420356597,0.9644623575486408,0.029527783114345178,1.316877179876718,5.021910890766067,2,49.24118280618832,55.678575813075014,-11.561705580434403
6:37:3,PISY,50.92508563570467,3.398518253182851,2.1304069239430534,17.7441981017965,0.0489060317997054,0.2979429289812932,3.58258270522205,0.5425052565073427,0.8178033645651869,4.08139914000693,8.088101836258977,2,73.91325207617206,86.09353761437777,-14.147734981878108
